datetime,DEMAND,week_X-2,week_X-3,week_X-4,MA_X-4,dayOfWeek,weekend,holiday,Holiday_ID,hourOfDay,T2M_toc
3/13/2017 11:00,1534.1051,995.2608,1449.7301,1474.6525,1352.081025,3,0,0,0,11,30.30922852
3/13/2017 12:00,1538.3853,1003.9854,1456.187,1471.7313,1356.13955,3,0,0,0,12,30.63646851
3/13/2017 13:00,1585.5297,1018.6012,1491.0648,1491.1041,1382.3655,3,0,0,0,13,30.68197021
3/13/2017 14:00,1583.3973,1021.5118,1492.3659,1490.4949,1381.44135,3,0,0,0,14,30.53930054
3/13/2017 15:00,1552.7522,1009.5256,1451.4917,1455.924,1341.97235,3,0,0,0,15,30.27785645
3/13/2017 16:00,1469.8393,1002.3674,1382.5772,1379.1604,1290.347775,3,0,0,0,16,29.83239136
3/13/2017 17:00,1344.0738,956.0204,1264.7262,1262.0286,1186.056525,3,0,0,0,17,29.07247314
3/13/2017 18:00,1303.5652,972.4196,1218.3816,1244.5678,1168.567975,3,0,0,0,18,28.14315186
3/13/2017 19:00,1364.0595,1069.0748,1269.8847,1286.9442,1228.9435,3,0,0,0,19,27.47268066
3/13/2017 20:00,1324.0865,1045.0244,1250.9867,1246.0025,1200.130425,3,0,0,0,20,27.08028564
3/13/2017 21:00,1290.1875,1026.5781,1194.6023,1212.1574,1168.152675,3,0,0,0,21,26.84612427
3/13/2017 22:00,1226.9071,980.1097,1156.1982,1162.7006,1118.759725,3,0,0,0,22,26.66451416
3/13/2017 23:00,1162.1512,951.7877,1105.8232,1086.5666,1061.70965,3,0,0,0,23,26.50615845
3/14/2017 0:00,1093.3389,910.575,1043.7363,1064.9041,1017.90555,4,0,0,0,0,26.37197266
3/14/2017 1:00,1049.344,864.6397,994.6054,999.0833,967.871175,4,0,0,0,1,26.26360474
3/14/2017 2:00,1013.7051,857.8704,967.7914,971.1956,944.81795,4,0,0,0,2,26.1736084
3/14/2017 3:00,1006.1326,821.3633,939.8236,939.3135,916.554825,4,0,0,0,3,26.0987793
3/14/2017 4:00,980.5303,815.78,921.9879,932.3911,908.989525,4,0,0,0,4,26.02230225
3/14/2017 5:00,992.0783,797.0705,944.5127,956.3555,921.705325,4,0,0,0,5,25.98171387
3/14/2017 6:00,1003.6284,779.254256,947.9251,951.7766,916.953364,4,0,0,0,6,26.01241455
3/14/2017 7:00,1116.8202,779.653562,1081.4714,1073.9502,1009.647191,4,0,0,0,7,26.43410645
3/14/2017 8:00,1324.8998,822.236378,1230.6634,1229.6356,1141.83897,4,0,0,0,8,27.10128174
3/14/2017 9:00,1429.069,843.123888,1333.4658,1324.7068,1222.657697,4,0,0,0,9,27.78682861
3/14/2017 10:00,1515.1093,880.079266,1411.4176,1406.3227,1291.852842,4,0,0,0,10,28.46114502
3/14/2017 11:00,1518.6351,898.025362,1439.0316,1453.4124,1318.780116,4,0,0,0,11,29.0576416
3/14/2017 12:00,1523.1051,912.256017,1441.9595,1458.6256,1322.918404,4,0,0,0,12,29.40999756
3/14/2017 13:00,1560.7598,921.490715,1478.4525,1484.0009,1348.278904,4,0,0,0,13,29.57161865
3/14/2017 14:00,1581.0865,914.305989,1481.0953,1485.7289,1354.335497,4,0,0,0,14,29.6418396
3/14/2017 15:00,1553.414,916.213,1444.8294,1432.463,1323.358475,4,0,0,0,15,29.37218628
3/14/2017 16:00,1444.8213,911.8914,1363.0462,1346.0667,1266.48085,4,0,0,0,16,28.89251099
3/14/2017 17:00,1312.3829,901.7732,1265.0887,1208.9899,1166.8942,4,0,0,0,17,28.24294434
3/14/2017 18:00,1314.4505,940.762,1249.0297,1191.6713,1158.351925,4,0,0,0,18,27.43422852
3/14/2017 19:00,1342.2935,1044.9675,1290.879,1245.3739,1221.891225,4,0,0,0,19,26.84279785
3/14/2017 20:00,1316.2788,1031.285,1235.2092,1187.275,1184.480275,4,0,0,0,20,26.51043091
3/14/2017 21:00,1286.6806,1017.0818,1203.6207,1170.5044,1161.774175,4,0,0,0,21,26.3489624
3/14/2017 22:00,1207.7783,981.7925,1153.2026,1121.6713,1114.745975,4,0,0,0,22,26.21227417
3/14/2017 23:00,1142.7939,982.5484,1070.9707,1061.3775,1066.027,4,0,0,0,23,26.05172119
3/15/2017 0:00,1079.3873,943.5333,1009.5216,992.816,981.9569667,5,0,0,0,0,25.86330566
3/15/2017 1:00,1032.5693,888.7073,956.482,953.3367,932.842,5,0,0,0,1,25.69112549
3/15/2017 2:00,986.7574,896.9912,891.6785,936.6084,908.4260333,5,0,0,0,2,25.5397583
3/15/2017 3:00,967.1235,876.9039,870.9412,914.5193,887.4548,5,0,0,0,3,25.45040283
3/15/2017 4:00,990.2821,872.1588,867.4696,912.5636,884.064,5,0,0,0,4,25.44597778
3/15/2017 5:00,1002.5274,878.6426,884.4143,915.542,892.8663,5,0,0,0,5,25.43343506
3/15/2017 6:00,1023.4452,876.775,898.51384,937.6191,904.3026467,5,0,0,0,6,25.50405273
3/15/2017 7:00,1160.6324,929.2058,1044.29895,1033.8678,1002.457517,5,0,0,0,7,26.04915771
3/15/2017 8:00,1314.8952,1047.6812,1214.462353,1191.1975,1151.113684,5,0,0,0,8,26.80397949
3/15/2017 9:00,1403.8662,1119.2143,1322.317589,1286.4863,1242.67273,5,0,0,0,9,27.47469482
3/15/2017 10:00,1484.0578,1212.2247,1392.255591,1371.5551,1325.34513,5,0,0,0,10,28.12670288
3/15/2017 11:00,1514.561,1252.2903,1432.80271,1412.3443,1365.812437,5,0,0,0,11,28.7567688
3/15/2017 12:00,1502.2502,1309.3855,1445.579786,1436.6807,1397.215329,5,0,0,0,12,29.17901001
3/15/2017 13:00,1523.2678,1346.05,1473.295585,1482.5949,1433.980162,5,0,0,0,13,29.41369019
3/15/2017 14:00,1550.6357,1372.8733,1484.133685,1479.663,1445.556662,5,0,0,0,14,29.41286621
3/15/2017 15:00,1497.4872,1350.4435,1455.6259,1473.9642,1426.677867,5,0,0,0,15,29.18441162
3/15/2017 16:00,1402.2471,1285.2794,1378.9457,1406.0325,1356.752533,5,0,0,0,16,28.67562256
3/15/2017 17:00,1287.7154,1195.2593,1241.9388,1266.0826,1234.4269,5,0,0,0,17,27.90770874
3/15/2017 18:00,1288.0784,1190.5931,1229.7465,1252.8745,1224.4047,5,0,0,0,18,27.11702881
3/15/2017 19:00,1319.8374,1242.7922,1273.7686,1294.9063,1270.489033,5,0,0,0,19,26.7098938
3/15/2017 20:00,1294.116,1227.6432,1223.4328,1266.2793,1239.118433,5,0,0,0,20,26.47557983
3/15/2017 21:00,1272.558,1204.5864,1184.5481,1209.568,1199.5675,5,0,0,0,21,26.27047119
3/15/2017 22:00,1216.0917,1179.4119,1125.3175,1165.3728,1156.700733,5,0,0,0,22,26.10018311
3/15/2017 23:00,1133.9535,1092.0773,1065.5903,1089.7361,1082.4679,5,0,0,0,23,25.92080078
3/16/2017 0:00,1081.4459,1025.9812,1009.607,1032.2794,1022.622533,6,0,0,0,0,25.79573975
3/16/2017 1:00,1038.3594,996.6277,939.3523,997.9402,977.9734,6,0,0,0,1,25.65722046
3/16/2017 2:00,1000.9935,957.4955,927.0003,956.329,946.9416,6,0,0,0,2,25.50139771
3/16/2017 3:00,982.8274,914.2635,908.31,934.7556,919.1097,6,0,0,0,3,25.34920654
3/16/2017 4:00,972.2296,895.9005,893.5127,928.8391,906.0841,6,0,0,0,4,25.2473999
3/16/2017 5:00,992.2916,902.864,910.5792,928.4073,913.9501667,6,0,0,0,5,25.16365967
3/16/2017 6:00,1006.5389,929.762552,936.184407,940.6068,935.5179197,6,0,0,0,6,25.16616211
3/16/2017 7:00,1140.9371,1050.375843,1047.655227,1060.6479,1052.89299,6,0,0,0,7,25.80446777
3/16/2017 8:00,1317.0899,1225.760949,1202.105947,1206.881,1211.582632,6,0,0,0,8,26.68432007
3/16/2017 9:00,1423.7321,1324.266285,1320.180529,1305.059,1316.501938,6,0,0,0,9,27.61568604
3/16/2017 10:00,1498.1074,1425.039493,1393.916232,1375.8043,1398.253342,6,0,0,0,10,28.53145752
3/16/2017 11:00,1522.5455,1451.388737,1435.583385,1422.1769,1436.383007,6,0,0,0,11,29.35924683
3/16/2017 12:00,1504.1845,1456.480985,1421.239438,1424.9096,1434.210008,6,0,0,0,12,29.94680176
3/16/2017 13:00,1536.9187,1494.757374,1443.534668,1440.3501,1459.547381,6,0,0,0,13,30.29519043
3/16/2017 14:00,1565.508,1501.210277,1471.075077,1457.153,1476.479451,6,0,0,0,14,30.39241943
3/16/2017 15:00,1547.039,1473.7242,1441.3118,1446.7099,1453.9153,6,0,0,0,15,30.12398682
3/16/2017 16:00,1453.1887,1384.0784,1357.9565,1366.7627,1369.5992,6,0,0,0,16,29.4371582
3/16/2017 17:00,1338.6049,1255.7271,1221.4519,1251.4718,1242.8836,6,0,0,0,17,28.32915649
3/16/2017 18:00,1307.8418,1221.6954,1234.5096,1210.9735,1222.392833,6,0,0,0,18,27.14568481
3/16/2017 19:00,1327.6876,1260.3018,1280.9575,1267.9324,1269.730567,6,0,0,0,19,26.55407104
3/16/2017 20:00,1300.3306,1227.0754,1241.7939,1237.6391,1235.5028,6,0,0,0,20,26.29467163
3/16/2017 21:00,1242.4054,1198.3598,1189.7564,1188.3347,1192.1503,6,0,0,0,21,26.12435303
3/16/2017 22:00,1181.1119,1153.8886,1143.4554,1133.998,1143.780667,6,0,0,0,22,25.97698364
3/16/2017 23:00,1099.5959,1097.8026,1090.1846,1071.7471,1086.5781,6,0,0,0,23,25.83196411
3/17/2017 0:00,1071.5259,1043.7805,1034.8372,1015.0009,1031.2062,7,0,0,0,0,25.69182739
3/17/2017 1:00,1037.97,994.2265,996.2441,957.7468,982.7391333,7,0,0,0,1,25.56060181
3/17/2017 2:00,1008.8387,967.5578,961.9076,927.5252,952.3302,7,0,0,0,2,25.43166504
3/17/2017 3:00,989.2624,933.4293,932.1942,905.7025,923.7753333,7,0,0,0,3,25.3651062
3/17/2017 4:00,966.6554,918.7977,916.1922,898.9161,911.302,7,0,0,0,4,25.2998291
3/17/2017 5:00,994.1502,928.5171,935.9186,907.1546,923.8634333,7,0,0,0,5,25.2065979
3/17/2017 6:00,1010.4338,959.4347,953.4197,920.324279,944.392893,7,0,0,0,6,25.23851929
3/17/2017 7:00,1131.327,1062.5617,1052.0774,1030.293509,1048.31087,7,0,0,0,7,26.2217041
3/17/2017 8:00,1286.8774,1253.8323,1199.7888,1195.824186,1216.481762,7,0,0,0,8,27.48034058
3/17/2017 9:00,1414.6028,1356.7289,1294.9171,1302.924697,1318.190232,7,0,0,0,9,28.65352783
3/17/2017 10:00,1471.3231,1434.5786,1368.1762,1382.036667,1394.930489,7,0,0,0,10,29.74959717
3/17/2017 11:00,1508.1286,1452.6594,1417.7731,1421.572959,1430.668486,7,0,0,0,11,30.62935791
3/17/2017 12:00,1529.3495,1452.6057,1406.4303,1425.283252,1428.106417,7,0,0,0,12,31.16729126
3/17/2017 13:00,1535.9389,1472.0602,1421.4993,1461.28605,1451.615183,7,0,0,0,13,31.42989502
3/17/2017 14:00,1561.9809,1502.456,1425.5907,1478.668246,1468.904982,7,0,0,0,14,31.49801025
3/17/2017 15:00,1513.6991,1478.736,1377.0116,1440.070451,1431.93935,7,0,0,0,15,31.24974976
3/17/2017 16:00,1434.2701,1402.77,1311.9405,1385.082,1366.5975,7,0,0,0,16,30.58199463
3/17/2017 17:00,1315.006,1291.0011,1210.33,1255.6428,1252.324633,7,0,0,0,17,29.41915283
3/17/2017 18:00,1260.0555,1257.9292,1203.0236,1215.7355,1225.562767,7,0,0,0,18,28.06374512
3/17/2017 19:00,1311.7858,1307.4038,1256.0724,1267.9307,1277.135633,7,0,0,0,19,27.22573242
3/17/2017 20:00,1018.2168,1315.1201,1231.9608,1224.041,1257.040633,7,0,0,0,20,26.77468262
3/17/2017 21:00,668.9983,1274.2254,1179.9608,1170.9159,1208.367367,7,0,0,0,21,26.52996216
3/17/2017 22:00,673.2234,1248.5485,1141.948,1111.9266,1167.474367,7,0,0,0,22,26.3532959
3/17/2017 23:00,806.9935,1183.8914,1079.456,1055.9028,1106.416733,7,0,0,0,23,26.19963989
3/18/2017 0:00,941.2713,1126.8368,1015.0068,979.3423,1040.3953,1,1,0,0,0,26.05318604
3/18/2017 1:00,950.7707,1067.4213,970.9482,957.2658,1013.756075,1,1,0,0,1,25.89199219
3/18/2017 2:00,906.2737,1028.705,944.6846,928.9784,986.63315,1,1,0,0,2,25.73241577
3/18/2017 3:00,893.8683,1005.876,917.8146,890.217,955.322975,1,1,0,0,3,25.59224854
3/18/2017 4:00,876.4671,987.1725,897.2657,873.566,939.0164,1,1,0,0,4,25.47475586
3/18/2017 5:00,877.7945,980.6525,903.2883,885.3532,942.3193,1,1,0,0,5,25.3276001
3/18/2017 6:00,876.2505,965.813337,881.247656,895.9757,930.5289983,1,1,0,0,6,25.41756592
3/18/2017 7:00,942.1505,1006.580327,905.650762,932.6197,972.6968723,1,1,0,0,7,26.33553467
3/18/2017 8:00,1045.9822,1125.520254,1023.233678,1079.6328,1101.195383,1,1,0,0,8,27.46001587
3/18/2017 9:00,1074.5884,1217.769896,1094.652488,1180.2408,1196.101396,1,1,0,0,9,28.57409058
3/18/2017 10:00,1207.0703,1287.710155,1178.116466,1253.09,1266.69438,1,1,0,0,10,29.64147339
3/18/2017 11:00,1235.4454,1317.384609,1191.946762,1283.7524,1291.508668,1,1,0,0,11,30.46560059
3/18/2017 12:00,1297.3831,1268.805909,1196.457617,1252.9872,1268.915807,1,1,0,0,12,31.01497803
3/18/2017 13:00,1279.4033,1238.796884,1172.718615,1244.2779,1246.851075,1,1,0,0,13,31.26903687
3/18/2017 14:00,1295.1909,1240.999043,1147.035789,1215.6077,1228.323158,1,1,0,0,14,31.23226318
3/18/2017 15:00,1280.9802,1231.3342,1128.1222,1196.3539,1212.392625,1,1,0,0,15,30.86837158
3/18/2017 16:00,1239.403,1185.7363,1102.6999,1153.7497,1175.736725,1,1,0,0,16,30.04622803
3/18/2017 17:00,1186.3592,1132.5725,1073.0861,1116.5468,1134.889325,1,1,0,0,17,28.71456299
3/18/2017 18:00,1188.8027,1145.2031,1116.022,1165.7371,1169.119175,1,1,0,0,18,27.21645508
3/18/2017 19:00,1233.8608,1202.8836,1150.0904,1189.9441,1215.2856,1,1,0,0,19,26.3671814
3/18/2017 20:00,1203.6576,1187.0378,1117.6328,1162.2842,1190.270725,1,1,0,0,20,25.97091064
3/18/2017 21:00,1162.0435,1156.0939,1054.1572,1122.6922,1148.527925,1,1,0,0,21,25.8348938
3/18/2017 22:00,1137.6671,1120.5555,981.2784,1079.4918,1093.70685,1,1,0,0,22,25.67507324
3/18/2017 23:00,1107.2772,1090.3332,956.0673,1029.4581,1060.697925,1,1,0,0,23,25.49038086
3/19/2017 0:00,1047.6241,1079.3673,940.2076,975.1555,1025.36875,2,1,0,0,0,25.29372559
3/19/2017 1:00,1001.4866,1024.1964,909.7011,941.9362,981.16255,2,1,0,0,1,25.17177734
3/19/2017 2:00,978.663,986.4261,863.339,917.1772,939.544175,2,1,0,0,2,25.02492676
3/19/2017 3:00,951.3098,961.1144,849.8833,900.4308,916.967925,2,1,0,0,3,24.88005981
3/19/2017 4:00,932.1608,944.8801,845.9051,881.3296,910.264575,2,1,0,0,4,24.72850952
3/19/2017 5:00,921.7365,930.6476,839.1871,870.3896,899.97925,2,1,0,0,5,24.5680481
3/19/2017 6:00,883.5384,874.9063,791.9422,844.7424,859.2207,2,1,0,0,6,24.62471924
3/19/2017 7:00,904.6683,895.1548,809.5149,839.8301,868.7403,2,1,0,0,7,25.69484863
3/19/2017 8:00,935.344,929.3033,848.1613,914.8122,920.68095,2,1,0,0,8,26.73894653
3/19/2017 9:00,990.6955,979.9948,879.9684,950.0377,962.25115,2,1,0,0,9,27.79076538
3/19/2017 10:00,1045.1716,1024.7977,923.3663,1017.6829,1013.65725,2,1,0,0,10,28.8074585
3/19/2017 11:00,1091.5627,1061.7925,993.7014,1052.2824,1062.77435,2,1,0,0,11,29.68728027
3/19/2017 12:00,1123.3247,1087.6772,991.0433,1069.2863,1074.401275,2,1,0,0,12,30.31817017
3/19/2017 13:00,1123.3015,1111.0454,980.8115,1092.2244,1079.58275,2,1,0,0,13,30.70958862
3/19/2017 14:00,1125.4484,1110.8295,977.9135,1096.9372,1074.832425,2,1,0,0,14,30.80361328
3/19/2017 15:00,1121.2654,1107.5287,967.1731,1077.7094,1050.000025,2,1,0,0,15,30.53487549
3/19/2017 16:00,1090.1034,1075.7675,941.7619,1056.9841,1040.45745,2,1,0,0,16,29.87203369
3/19/2017 17:00,1073.087,1068.9004,922.9514,1031.8045,1028.066325,2,1,0,0,17,28.78505859
3/19/2017 18:00,1104.2923,1083.4267,989.5234,1067.9255,1069.172825,2,1,0,0,18,27.5597168
3/19/2017 19:00,1183.7195,1151.1732,1059.4791,1121.1532,1136.57905,2,1,0,0,19,26.80922852
3/19/2017 20:00,1182.0256,1161.7303,1035.9689,1126.8231,1133.13125,2,1,0,0,20,26.42327271
3/19/2017 21:00,1169.8233,1152.4343,1029.8443,1115.6877,1126.027075,2,1,0,0,21,26.1852356
3/19/2017 22:00,1126.2381,1110.0271,1004.1563,1071.5681,1088.533475,2,1,0,0,22,25.98043213
3/19/2017 23:00,1059.8645,1047.8381,965.5728,1010.2224,1024.79915,2,1,0,0,23,25.81722412
3/20/2017 0:00,1014.1091,1005.5466,914.4019,965.0393,980.46925,3,0,0,0,0,25.58147583
3/20/2017 1:00,961.2657,986.2145,876.4844,926.1713,941.9334,3,0,0,0,1,25.26107178
3/20/2017 2:00,903.3064,953.4841,852.1812,894.9239,911.938125,3,0,0,0,2,24.91945801
3/20/2017 3:00,896.9651,927.7119,819.7903,867.9428,891.0057,3,0,0,0,3,24.55965576
3/20/2017 4:00,901.3342,927.4724,805.7516,864.1439,882.433125,3,0,0,0,4,24.31807861
3/20/2017 5:00,915.1995,948.7084,801.5207,884.2076,896.0662,3,0,0,0,5,24.05233154
3/20/2017 6:00,932.8662,970.6237,792.481,905.2924,910.123025,3,0,0,0,6,24.14815674
3/20/2017 7:00,1042.2668,1084.2898,813.2932,1013.4403,1003.22865,3,0,0,0,7,25.60735474
3/20/2017 8:00,1229.9464,1272.7587,877.2317,1225.9822,1165.93765,3,0,0,0,8,26.82418213
3/20/2017 9:00,1340.0361,1369.1001,922.9183,1323.1368,1260.65105,3,0,0,0,9,28.03429565
3/20/2017 10:00,1407.1696,1465.45,970.6799,1412.8043,1335.10025,3,0,0,0,10,29.16481934
3/20/2017 11:00,1443.0652,1488.6807,995.2608,1449.7301,1366.944175,3,0,0,0,11,30.10619507
3/20/2017 12:00,1455.9077,1492.6545,1003.9854,1456.187,1372.80305,3,0,0,0,12,30.82802734
3/20/2017 13:00,1488.6253,1528.6919,1018.6012,1491.0648,1405.9719,3,0,0,0,13,31.26748047
3/20/2017 14:00,1500.471,1521.3928,1021.5118,1492.3659,1404.66695,3,0,0,0,14,31.39180908
3/20/2017 15:00,1490.8577,1450.9481,1009.5256,1451.4917,1366.1794,3,0,0,0,15,31.19024048
3/20/2017 16:00,1433.3742,1397.2861,1002.3674,1382.5772,1313.0175,3,0,0,0,16,30.57711182
3/20/2017 17:00,1306.6852,1261.4509,956.0204,1264.7262,1206.567825,3,0,0,0,17,29.46929321
3/20/2017 18:00,1315.1023,1238.9029,972.4196,1218.3816,1183.317325,3,0,0,0,18,28.09017334
3/20/2017 19:00,1327.296,1289.8703,1069.0748,1269.8847,1248.222325,3,0,0,0,19,27.10027466
3/20/2017 20:00,1290.4372,1258.5081,1045.0244,1250.9867,1219.651425,3,0,0,0,20,26.56392822
3/20/2017 21:00,1243.7469,1239.2729,1026.5781,1194.6023,1187.6602,3,0,0,0,21,26.36635742
3/20/2017 22:00,1186.4013,1176.0304,980.1097,1156.1982,1134.81135,3,0,0,0,22,26.1970459
3/20/2017 23:00,1104.5044,1102.6611,951.7877,1105.8232,1080.6058,3,0,0,0,23,25.99093018
3/21/2017 0:00,1060.1685,1052.4068,910.575,1043.7363,1025.01425,4,0,0,0,0,25.73031006
3/21/2017 1:00,1004.5532,1013.1563,864.6397,994.6054,980.43635,4,0,0,0,1,25.55220947
3/21/2017 2:00,961.1216,982.4144,857.8704,967.7914,955.445325,4,0,0,0,2,25.38143311
3/21/2017 3:00,954.5639,965.7189,821.3633,939.8236,933.2596,4,0,0,0,3,25.27172241
3/21/2017 4:00,944.9035,965.7991,815.78,921.9879,921.024325,4,0,0,0,4,25.09993896
3/21/2017 5:00,961.6897,988.8826,797.0705,944.5127,930.636025,4,0,0,0,5,24.90102539
3/21/2017 6:00,958.2493,988.8575,779.254256,947.9251,929.916314,4,0,0,0,6,24.96364746
3/21/2017 7:00,1085.6833,1103.5136,779.653562,1081.4714,1020.364691,4,0,0,0,7,26.06856689
3/21/2017 8:00,1271.8507,1284.8205,822.236378,1230.6634,1165.65502,4,0,0,0,8,27.3041626
3/21/2017 9:00,1348.4693,1389.3343,843.123888,1333.4658,1248.748247,4,0,0,0,9,28.38723145
3/21/2017 10:00,1422.7795,1469.5918,880.079266,1411.4176,1319.049492,4,0,0,0,10,29.51171265
3/21/2017 11:00,1459.8969,1484.6511,898.025362,1439.0316,1335.085791,4,0,0,0,11,30.4505249
3/21/2017 12:00,1469.162,1478.8325,912.256017,1441.9595,1339.038279,4,0,0,0,12,31.11693726
3/21/2017 13:00,1495.3931,1509.1715,921.490715,1478.4525,1367.468629,4,0,0,0,13,31.44332275
3/21/2017 14:00,1501.7382,1536.2118,914.305989,1481.0953,1378.174897,4,0,0,0,14,31.46419678
3/21/2017 15:00,1488.2319,1499.9285,916.213,1444.8294,1353.596225,4,0,0,0,15,31.17885742
3/21/2017 16:00,1408.2247,1444.9191,911.8914,1363.0462,1291.1695,4,0,0,0,16,30.49178467
3/21/2017 17:00,1304.7421,1291.725,901.7732,1265.0887,1192.74245,4,0,0,0,17,29.34423218
3/21/2017 18:00,1260.3808,1251.9447,940.762,1249.0297,1189.046725,4,0,0,0,18,27.96016846
3/21/2017 19:00,711.0968,1306.3445,1044.9675,1290.879,1246.121125,4,0,0,0,19,27.0034729
3/21/2017 20:00,702.8815,1284.1519,1031.285,1235.2092,1216.731225,4,0,0,0,20,26.47445068
3/21/2017 21:00,1051.9338,1255.8898,1017.0818,1203.6207,1190.818225,4,0,0,0,21,26.21340332
3/21/2017 22:00,1158.4712,1202.3175,981.7925,1153.2026,1136.272725,4,0,0,0,22,26.07473145
3/21/2017 23:00,1073.2862,1149.2114,982.5484,1070.9707,1086.3811,4,0,0,0,23,25.98314819
3/22/2017 0:00,1061.2258,1070.9144,943.5333,1009.5216,1007.989767,5,0,0,0,0,25.82982788
3/22/2017 1:00,1033.8703,1029.6635,888.7073,956.482,958.2842667,5,0,0,0,1,25.69875488
3/22/2017 2:00,1016.6745,1000.9127,896.9912,891.6785,929.8608,5,0,0,0,2,25.60683594
3/22/2017 3:00,994.371,981.834,876.9039,870.9412,909.8930333,5,0,0,0,3,25.54744873
3/22/2017 4:00,975.8042,970.5575,872.1588,867.4696,903.3953,5,0,0,0,4,25.50643311
3/22/2017 5:00,977.6046,980.7153,878.6426,884.4143,914.5907333,5,0,0,0,5,25.43947754
3/22/2017 6:00,996.2104,987.7559,876.775,898.51384,921.0149133,5,0,0,0,6,25.55547485
3/22/2017 7:00,1108.3107,1104.7509,929.2058,1044.29895,1026.085217,5,0,0,0,7,26.5453125
3/22/2017 8:00,1272.6168,1314.6727,1047.6812,1214.462353,1192.272084,5,0,0,0,8,27.65276489
3/22/2017 9:00,1359.2665,1402.7777,1119.2143,1322.317589,1281.43653,5,0,0,0,9,28.70406494
3/22/2017 10:00,1429.5216,1463.0877,1212.2247,1392.255591,1355.855997,5,0,0,0,10,29.8293396
3/22/2017 11:00,1460.2524,1493.4802,1252.2903,1432.80271,1392.857737,5,0,0,0,11,30.7579895
3/22/2017 12:00,1464.4301,1512.7182,1309.3855,1445.579786,1422.561162,5,0,0,0,12,31.42803345
3/22/2017 13:00,1506.3733,1530.4246,1346.05,1473.295585,1449.923395,5,0,0,0,13,31.80547485
3/22/2017 14:00,1516.8462,1544.7415,1372.8733,1484.133685,1467.249495,5,0,0,0,14,31.88948975
3/22/2017 15:00,1492.2531,1508.292,1350.4435,1455.6259,1438.120467,5,0,0,0,15,31.62786255
3/22/2017 16:00,1431.7665,1449.4799,1285.2794,1378.9457,1371.235,5,0,0,0,16,30.86586914
3/22/2017 17:00,1311.4694,1317.5323,1195.2593,1241.9388,1251.5768,5,0,0,0,17,29.59578857
3/22/2017 18:00,1290.8073,1272.925,1190.5931,1229.7465,1231.0882,5,0,0,0,18,28.09099731
3/22/2017 19:00,1357.3883,1343.4767,1242.7922,1273.7686,1286.679167,5,0,0,0,19,27.11699829
3/22/2017 20:00,1312.9606,1309.9859,1227.6432,1223.4328,1253.6873,5,0,0,0,20,26.64653931
3/22/2017 21:00,1288.4268,1279.7607,1204.5864,1184.5481,1222.965067,5,0,0,0,21,26.39415894
3/22/2017 22:00,1194.5816,1230.2003,1179.4119,1125.3175,1178.3099,5,0,0,0,22,26.22420654
3/22/2017 23:00,1146.5087,1115.0002,1092.0773,1065.5903,1090.889267,5,0,0,0,23,26.06289063
3/23/2017 0:00,1104.2636,1075.6787,1025.9812,1009.607,1037.088967,6,0,0,0,0,25.90487061
3/23/2017 1:00,1052.7885,1028.8279,996.6277,939.3523,988.2693,6,0,0,0,1,25.7703186
3/23/2017 2:00,1021.1725,982.8013,957.4955,927.0003,955.7657,6,0,0,0,2,25.640802
3/23/2017 3:00,1000.7462,963.5274,914.2635,908.31,928.7003,6,0,0,0,3,25.5246521
3/23/2017 4:00,982.5834,984.2883,895.9005,893.5127,924.5671667,6,0,0,0,4,25.42669067
3/23/2017 5:00,979.3161,998.0309,902.864,910.5792,937.1580333,6,0,0,0,5,25.31154785
3/23/2017 6:00,987.0927,1020.5235,929.762552,936.184407,962.1568197,6,0,0,0,6,25.4692627
3/23/2017 7:00,1093.3934,1134.9278,1050.375843,1047.655227,1077.652957,6,0,0,0,7,26.34990845
3/23/2017 8:00,1285.6869,1319.9751,1225.760949,1202.105947,1249.280665,6,0,0,0,8,27.38768921
3/23/2017 9:00,1364.9746,1416.772,1324.266285,1320.180529,1353.739605,6,0,0,0,9,28.43984375
3/23/2017 10:00,1419.9832,1490.2427,1425.039493,1393.916232,1436.399475,6,0,0,0,10,29.40288696
3/23/2017 11:00,1467.339,1531.5293,1451.388737,1435.583385,1472.833807,6,0,0,0,11,30.21065674
3/23/2017 12:00,1444.7916,1543.6738,1456.480985,1421.239438,1473.798074,6,0,0,0,12,30.81405029
3/23/2017 13:00,1474.1203,1557.8555,1494.757374,1443.534668,1498.715847,6,0,0,0,13,31.17040405
3/23/2017 14:00,1494.1369,1581.3266,1501.210277,1471.075077,1517.870651,6,0,0,0,14,31.21407471
3/23/2017 15:00,1478.9813,1532.4354,1473.7242,1441.3118,1482.490467,6,0,0,0,15,30.99221191
3/23/2017 16:00,1408.7735,1459.6602,1384.0784,1357.9565,1400.565033,6,0,0,0,16,30.43868408
3/23/2017 17:00,1280.4302,1327.4953,1255.7271,1221.4519,1268.224767,6,0,0,0,17,29.49019775
3/23/2017 18:00,1279.528,1293.9878,1221.6954,1234.5096,1250.064267,6,0,0,0,18,28.30230103
3/23/2017 19:00,1322.8975,1348.707,1260.3018,1280.9575,1296.655433,6,0,0,0,19,27.43111572
3/23/2017 20:00,1300.5424,1319.4764,1227.0754,1241.7939,1262.7819,6,0,0,0,20,26.84493408
3/23/2017 21:00,1263.0994,1296.6695,1198.3598,1189.7564,1228.2619,6,0,0,0,21,26.49877319
